account,symbol,execution_price,size,side,time,start_position,event,closedPnl,leverage
0x8ba13e23,ARB,1.1186,1.0982,Buy,2024-12-10 19:55:25,13.417,fill,-3.57,50
0xc21209c3,APT,9.1063,3.3571,Sell,2024-12-10 11:58:19,-33.8136,fill,-53.36,20
0x8ba13e23,APT,9.428,0.3697,Sell,2024-12-10 15:06:52,-18.4976,liquidation,-3605.69,10
0x105653e3,DOGE,0.0835,5.1635,Sell,2024-12-10 00:09:27,-154.5072,fill,-31.6,10
0x16d92688,APT,9.5987,3.8989,Sell,2024-12-10 04:44:18,-73.4803,fill,-64.22,10
0xd3dfa2f0,MATIC,0.9249,1.3271,Buy,2024-12-10 05:05:09,100.2439,fill,18.61,20
0xa4d45831,APT,9.913,8.1258,Sell,2024-12-10 07:31:23,-3.077,fill,-150.95,10
0xb286b60e,ARB,1.288,1.1972,Buy,2024-12-10 10:16:58,10.248,liquidation,-60.38,50
0x718397ca,APT,9.6374,2.4954,Sell,2024-12-10 21:07:04,-9.6181,fill,1.66,10
0x8ba13e23,BTC,39406.5755,10.4011,Sell,2024-12-10 14:15:40,-7.3148,fill,-88.43,50
0x705a5661,BTC,42736.7271,3.5774,Sell,2024-12-11 07:25:33,-76.0857,fill,-60.69,20
0x6eda1624,BTC,42812.3949,17.0468,Buy,2024-12-11 11:41:19,13.3531,fill,28.05,5
0xc744240f,SOL,92.9523,8.9643,Sell,2024-12-11 07:19:55,-21.6896,funding,0.44,10
0x6704a0b6,BTC,39713.1651,13.4722,Buy,2024-12-11 17:02:18,2.2567,fill,-61.05,50
0xd3dfa2f0,DOGE,0.0833,5.4105,Sell,2024-12-11 04:30:27,-7.5973,fill,-90.34,5
0x8ba13e23,DOGE,0.0792,8.7429,Sell,2024-12-11 18:58:22,-6.8521,fill,-89.67,10
0x7218933c,SOL,98.8173,0.5818,Sell,2024-12-11 11:23:04,-15.07,fill,-3.79,10
0x339381eb,LINK,13.8329,4.0506,Sell,2024-12-11 05:30:08,-4.4559,fill,17.58,20
0xf9c262ed,SOL,96.1541,27.4387,Sell,2024-12-11 22:18:03,-27.9795,fill,10.2,25
0x1600888d,ETH,2285.5159,0.8912,Buy,2024-12-11 07:14:02,15.7025,fill,0.26,25
0x705a5661,MATIC,0.9183,5.6086,Sell,2024-12-11 20:08:36,-13.9001,fill,-28.66,50
0xf9c262ed,BTC,40377.6772,2.5266,Sell,2024-12-11 21:53:37,-32.7213,fill,16.5,10
0xd3dfa2f0,LINK,13.657,8.6212,Buy,2024-12-11 18:00:43,8.7572,fill,-59.22,5
0x6eda1624,BTC,42539.0444,8.1835,Buy,2024-12-11 04:17:33,12.2465,fill,-4.6,25
0x3a2c511e,DOGE,0.0804,50.766,Buy,2024-12-11 14:55:31,28.2026,fill,-567.13,10
0x2ebb92af,AVAX,33.9635,27.217,Buy,2024-12-11 14:34:27,14.5526,fill,-102.77,20
0xa1b4c210,APT,9.679,4.8136,Sell,2024-12-11 20:13:16,-29.9379,fill,-93.12,5
0xa4d45831,OP,3.1576,6.3986,Sell,2024-12-11 08:34:24,-120.4451,fill,-129.77,20
0x5ac236be,LINK,14.5945,0.3052,Sell,2024-12-11 02:00:54,-34.9001,fill,1.78,20
0xc2da0d2f,SOL,95.4529,15.3732,Buy,2024-12-11 05:47:13,12.6195,fill,41.88,5
0x17963822,BTC,41372.3888,26.9382,Sell,2024-12-11 20:06:09,-33.0096,fill,125.19,10
0x7351513a,ARB,1.1728,4.0699,Buy,2024-12-11 20:41:36,12.585,fill,-16.74,50
0x86c7538c,ARB,1.1161,5.1546,Buy,2024-12-11 00:32:38,13.3481,fill,-45.79,25
0xc2da0d2f,ARB,1.1939,27.3586,Sell,2024-12-11 16:41:15,-160.4735,fill,83.69,25
0x3a2c511e,DOGE,0.0813,0.1876,Buy,2024-12-12 16:48:58,13.472,fill,0.92,25
0xa791ffc1,MATIC,0.9258,3.448,Sell,2024-12-12 15:46:26,-2.5482,fill,-38.02,25
0xc93b82a3,APT,9.5984,11.2545,Sell,2024-12-12 03:06:35,-28.853,fill,-348.49,10
0x3a2c511e,DOGE,0.078,6.5005,Sell,2024-12-12 17:59:01,-6.3805,fill,-12.62,25
0xbc5a4471,SOL,94.0843,9.2237,Buy,2024-12-12 23:05:23,24.4136,fill,-189.82,20
0x11633489,ETH,2227.7612,5.7233,Buy,2024-12-12 13:24:44,7.7861,fill,63.48,25
0xdbb8fa6e,ARB,1.2238,9.1395,Buy,2024-12-12 08:07:49,83.1238,fill,-134.49,20
0xad8c19b0,DOGE,0.0824,8.3321,Buy,2024-12-12 10:29:34,22.8471,fill,-44.5,5
0xe34cbfaf,ARB,1.2083,1.2279,Sell,2024-12-12 06:12:53,-12.8694,fill,-8.84,5
0xa1b4c210,MATIC,0.8616,7.4771,Sell,2024-12-12 14:42:12,-8.2695,fill,-0.04,5
0xf9c262ed,ETH,2275.0846,84.7933,Sell,2024-12-12 12:32:21,-10.8185,fill,-1371.11,5
0x7351513a,ETH,2248.6514,1.6074,Buy,2024-12-12 14:06:56,6.0037,fill,35.24,25
0xad8c19b0,OP,3.0785,5.98,Sell,2024-12-12 13:12:20,-27.985,fill,13.52,10
0xe4a395f7,APT,9.2838,4.7305,Buy,2024-12-12 02:06:49,4.1518,fill,-34.33,25
0xed407866,AVAX,37.0272,37.1199,Sell,2024-12-12 21:53:31,-8.341,fill,277.57,25
0x705a5661,SOL,93.8908,3.5117,Sell,2024-12-12 16:05:49,-7.357,funding,-0.74,10
0x80171029,AVAX,36.2279,9.4377,Buy,2024-12-12 23:47:11,91.5229,fill,-33.7,10
0xb7ac9740,ETH,2220.9599,4.2161,Sell,2024-12-12 04:23:24,-14.102,fill,-17.39,20
0x80171029,APT,9.0725,6.4702,Sell,2024-12-12 15:33:21,-9.2394,fill,-58.3,5
0x80171029,ETH,2283.2906,0.341,Sell,2024-12-12 15:32:23,-49.2124,fill,-0.65,5
0x705a5661,LINK,14.2955,1.4634,Sell,2024-12-12 06:05:11,-20.7707,fill,-6.32,10
0x8ba13e23,MATIC,0.8685,6.8959,Buy,2024-12-12 03:08:58,40.5701,fill,-58.85,25
0xb355791f,APT,9.4744,0.1627,Buy,2024-12-12 05:45:42,49.5534,fill,-3.27,20
0xb286b60e,APT,9.6921,17.0722,Sell,2024-12-12 18:42:42,-148.9042,fill,-44.49,20
0x718397ca,SOL,96.3203,3.0712,Sell,2024-12-12 14:34:51,-9.6479,funding,6.92,5
0x718397ca,OP,3.3239,8.564,Buy,2024-12-12 02:47:30,81.0436,fill,-52.49,50
0x20cc0e16,AVAX,35.3571,4.0907,Sell,2024-12-12 13:39:56,-13.4578,fill,-58.33,20
0xf87faa6d,BTC,43010.0968,0.4737,Sell,2024-12-12 14:49:28,-32.3994,liquidation,-10.39,10
0xbc5a4471,APT,9.4299,2.5558,Buy,2024-12-12 18:48:18,19.5922,fill,3.52,10
0x339381eb,SOL,93.2027,0.725,Sell,2024-12-12 04:11:22,-20.6326,fill,-9.64,25
0x105653e3,DOGE,0.0844,1.646,Sell,2024-12-12 07:07:05,-25.0125,fill,-1.79,20
0xc2da0d2f,ETH,2246.2744,12.0984,Sell,2024-12-12 08:19:09,-14.3382,fill,13.67,10
0x339381eb,OP,3.5211,4.5853,Sell,2024-12-13 17:16:48,-12.3725,fill,-22.14,20
0xd2a0814d,ETH,2327.4952,15.7831,Buy,2024-12-13 04:46:14,6.8365,fill,-1.01,25
0xe34cbfaf,BTC,43405.1334,19.9271,Sell,2024-12-13 18:28:21,-39.807,fill,-86.83,25
0x80171029,MATIC,0.88,9.7788,Sell,2024-12-13 02:41:46,-24.5154,fill,-190.9,10
0x80171029,SOL,91.7292,1.5526,Sell,2024-12-13 21:29:31,-14.5587,fill,-23.4,10
0xdbcd12c2,AVAX,33.6593,7.9911,Sell,2024-12-13 02:39:13,-56.6564,fill,-304.35,50
0xf87faa6d,SOL,90.1163,17.9451,Sell,2024-12-13 20:28:19,-53.6701,fill,94.3,5
0x1600888d,BTC,41843.5935,14.7726,Sell,2024-12-13 11:02:46,-17.9584,funding,2.23,5
0x705a5661,ETH,2294.7745,0.7839,Sell,2024-12-13 14:56:34,-3.6847,fill,5.47,5
0x5eec9e8b,AVAX,37.6345,22.1917,Sell,2024-12-13 17:18:14,-4.6428,fill,-6.71,20
0x46d9b92c,ETH,2177.7094,3.1333,Sell,2024-12-13 08:17:13,-75.7601,fill,-50.32,10
0xf9c262ed,SOL,95.655,1.6542,Buy,2024-12-13 05:38:52,6.7964,fill,-17.33,5
0xdbcd12c2,APT,9.4614,1.4421,Sell,2024-12-13 18:58:09,-5.4999,fill,-10.04,10
0x718397ca,OP,3.1707,2.2818,Sell,2024-12-13 13:25:47,-76.3716,fill,-3.43,20
0x7351513a,SOL,91.4042,13.4409,Sell,2024-12-13 21:43:31,-155.5928,fill,-90.88,20
0x181c01b5,MATIC,0.8874,2.5829,Buy,2024-12-13 15:53:54,22.7118,fill,25.63,10
0xb355791f,MATIC,0.8719,1.5704,Sell,2024-12-13 18:06:18,-5.5596,fill,2.48,25
0x5ac236be,BTC,41189.9806,9.5047,Buy,2024-12-13 23:32:07,8.266,fill,35.66,10
0xd3dfa2f0,APT,10.0671,39.0919,Sell,2024-12-13 23:10:55,-4.5794,funding,5.22,50
0x181c01b5,SOL,93.6126,0.6214,Sell,2024-12-13 16:01:54,-78.6923,fill,3.27,5
0x734c7e29,AVAX,34.0162,3.5532,Buy,2024-12-13 17:08:29,25.3902,fill,38.76,10
0x8362d113,LINK,13.8878,3.4334,Sell,2024-12-14 07:20:33,-5.0352,fill,-18.66,5
0x3a2c511e,ETH,2265.9194,16.1925,Sell,2024-12-14 23:03:06,-10.7123,fill,-199.48,5
0x11633489,OP,3.2329,21.7131,Buy,2024-12-14 22:02:10,15.2197,fill,224.54,5
0x86c7538c,BTC,41201.7193,6.7159,Buy,2024-12-14 04:48:47,61.7624,fill,-44.03,2
0x1600888d,ETH,2420.238,47.6707,Sell,2024-12-14 21:37:15,-34.4726,fill,-241.22,3
0x8362d113,APT,9.8015,2.0857,Sell,2024-12-14 06:47:45,-13.2347,fill,9.02,3
0xd3dfa2f0,BTC,39516.6059,1.6296,Sell,2024-12-14 00:31:04,-16.8556,liquidation,-12.16,2
0x5eec9e8b,MATIC,0.8866,30.2671,Buy,2024-12-14 01:20:13,31.4047,fill,196.32,2
0xd6f9bd6e,MATIC,0.9083,18.7026,Sell,2024-12-14 00:22:02,-20.7818,fill,314.89,2
0x7351513a,AVAX,34.9418,4.0037,Buy,2024-12-14 07:36:53,29.6505,fill,2.97,5
0xc621fbcd,AVAX,33.6911,3.8896,Sell,2024-12-14 09:38:04,-19.0836,fill,-55.13,3
0xe34cbfaf,ARB,1.2326,4.8921,Buy,2024-12-14 07:35:02,42.9002,fill,-23.91,20
0x1600888d,SOL,91.781,56.9117,Buy,2024-12-14 02:22:50,39.7333,fill,-162.9,2
0x181c01b5,SOL,94.1155,5.5192,Buy,2024-12-14 22:02:07,40.641,fill,67.85,5
0xe4a395f7,APT,9.2249,9.5138,Buy,2024-12-14 13:26:53,60.1867,fill,-87.9,2
0xc2da0d2f,SOL,95.0794,60.2339,Sell,2024-12-14 06:46:57,-33.3847,fill,2.67,5
0xa791ffc1,ETH,2413.5064,6.5366,Buy,2024-12-14 10:53:06,33.4829,fill,-32.62,2
0x17963822,LINK,13.9638,2.756,Buy,2024-12-14 02:13:43,8.0583,fill,-19.58,5
0xad8c19b0,DOGE,0.0816,42.9036,Sell,2024-12-14 12:39:06,-6.0324,fill,-615.83,2
0xf9c262ed,DOGE,0.0821,4.8695,Sell,2024-12-14 01:15:12,-8.3982,fill,72.23,20
0xf9c262ed,ETH,2368.4997,6.0051,Buy,2024-12-14 18:09:15,86.3908,fill,-50.31,5
0xf9c262ed,ETH,2237.6628,41.5781,Sell,2024-12-14 12:02:18,-2.9318,liquidation,-4.31,3
0xf87faa6d,OP,3.3601,11.2705,Buy,2024-12-14 15:33:28,15.2211,fill,125.27,2
0xf87faa6d,LINK,13.4077,21.8714,Sell,2024-12-14 18:17:53,-3.3557,fill,2.53,10
0x1600888d,ETH,2394.3578,29.5049,Buy,2024-12-14 18:05:38,25.2161,fill,-91.85,20
0xf9c262ed,SOL,93.541,14.1391,Buy,2024-12-14 09:13:21,82.734,fill,194.56,10
0xad8c19b0,APT,9.3187,3.5313,Buy,2024-12-15 11:16:05,5.6149,fill,18.49,3
0x86c7538c,OP,3.3561,1.3898,Sell,2024-12-15 07:05:54,-21.2961,fill,0.79,3
0xd3dfa2f0,SOL,93.4741,0.4509,Buy,2024-12-15 01:10:30,8.4346,fill,4.19,10
0x8ba13e23,MATIC,0.9284,2.8248,Buy,2024-12-15 22:30:32,14.0113,fill,-0.6,5
0xa1b4c210,SOL,95.3333,54.6035,Sell,2024-12-15 01:55:56,-22.5708,fill,-120.32,5
0x1600888d,LINK,14.2402,7.3189,Sell,2024-12-15 01:20:46,-55.3454,fill,102.8,5
0xdbb8fa6e,MATIC,0.88,6.2243,Buy,2024-12-15 00:01:59,30.8256,funding,-4.0,2
0xb355791f,DOGE,0.0823,10.6136,Sell,2024-12-15 10:16:50,-134.8243,fill,35.75,3
0x1600888d,OP,3.2889,27.8309,Sell,2024-12-15 22:51:04,-77.4001,funding,7.13,3
0x17963822,MATIC,0.8827,8.0386,Buy,2024-12-15 11:19:50,37.5372,fill,6.56,2
0xa791ffc1,DOGE,0.0792,4.7708,Sell,2024-12-15 03:53:13,-47.2753,fill,146.05,3
0x705a5661,SOL,98.2782,4.3642,Buy,2024-12-15 05:23:01,6.3374,fill,43.36,5
0xd3dfa2f0,BTC,42889.6523,27.4339,Buy,2024-12-15 15:53:52,24.5802,fill,-189.31,5
0x718397ca,APT,9.1658,1.5669,Sell,2024-12-15 11:47:54,-16.7507,funding,5.9,5
0x8362d113,OP,3.0617,476.9342,Buy,2024-12-15 06:18:12,18.8831,fill,621.16,5
0x8df944c3,ETH,2227.947,7.4413,Sell,2024-12-15 16:13:19,-5.5308,fill,-58.63,20
0x705a5661,ARB,1.1975,9.764,Buy,2024-12-15 06:10:59,72.5873,liquidation,-51.45,10
0x6704a0b6,SOL,97.847,10.4259,Sell,2024-12-15 05:53:19,-3.8233,fill,-128.62,10
0xb355791f,DOGE,0.0758,3.583,Sell,2024-12-15 07:57:14,-2.4165,fill,39.45,5
0xa4d45831,ARB,1.1885,3.2499,Sell,2024-12-15 22:50:59,-4.0065,fill,-1.54,20
0x5ac236be,BTC,44106.6292,100.6557,Sell,2024-12-15 07:30:26,-41.6227,fill,1076.46,20
0xc93b82a3,APT,9.3758,2.9776,Buy,2024-12-15 04:39:10,40.3593,fill,31.92,5
0xc744240f,DOGE,0.0766,16.4695,Sell,2024-12-15 18:16:46,-36.7005,fill,142.92,10
0x16d92688,LINK,13.4972,3.948,Buy,2024-12-15 21:15:26,43.3428,fill,18.13,3
0x5ac236be,LINK,14.7095,4.1536,Buy,2024-12-15 00:45:33,28.9525,liquidation,-6.61,5
0x734c7e29,SOL,97.3845,15.7638,Sell,2024-12-15 23:22:37,-3.1539,fill,70.92,5
0xad8c19b0,APT,8.9353,13.559,Buy,2024-12-15 20:55:36,24.2853,fill,-125.24,3
0xd3dfa2f0,LINK,13.8128,5.8422,Buy,2024-12-15 16:35:46,91.307,fill,-73.94,5
0xc21209c3,APT,9.7184,3.8052,Buy,2024-12-15 17:07:30,17.6692,fill,32.96,10
0xe4a395f7,LINK,14.9951,6.7435,Buy,2024-12-15 12:11:47,6.7943,fill,52.19,10
0x8ba13e23,MATIC,0.9025,28.317,Buy,2024-12-15 18:18:37,48.6175,liquidation,-46.45,2
0x80171029,BTC,40558.3407,17.1657,Sell,2024-12-15 12:50:04,-121.9569,fill,465.87,3
0xdbb8fa6e,LINK,14.5865,1.4036,Sell,2024-12-15 17:47:29,-7.8401,fill,-1.02,3
0x2ebb92af,ARB,1.1952,9.2331,Buy,2024-12-15 02:46:21,12.9395,liquidation,-232.97,5
0x6eda1624,ETH,2364.1317,14.9342,Buy,2024-12-16 20:43:31,15.5822,funding,-3.14,10
0x5ac236be,DOGE,0.0816,12.8048,Sell,2024-12-16 19:08:11,-43.4472,fill,173.75,3
0xd3dfa2f0,APT,9.342,74.0553,Sell,2024-12-16 19:21:41,-6.3963,fill,-169.81,3
0x181c01b5,SOL,99.8799,13.828,Sell,2024-12-16 00:14:35,-51.6399,fill,67.69,5
0xb286b60e,LINK,13.9405,102.5401,Sell,2024-12-16 18:57:29,-19.2457,fill,-15.92,10
0xc814ce06,ARB,1.1893,4.2092,Sell,2024-12-16 08:29:55,-13.5976,fill,18.7,5
0x6704a0b6,OP,3.1393,17.276,Buy,2024-12-16 09:29:07,34.7557,fill,-332.72,2
0x20cc0e16,APT,9.6305,22.4863,Sell,2024-12-16 23:07:39,-72.3518,fill,124.33,20
0x86c7538c,MATIC,0.8739,3.2861,Sell,2024-12-16 17:16:24,-21.4689,fill,-5.07,10
0x86c7538c,ARB,1.2143,19.283,Buy,2024-12-16 08:41:12,17.2451,fill,-226.78,3
0x80171029,BTC,41938.8316,1.7918,Buy,2024-12-16 06:00:04,26.183,fill,8.56,20
0x6eda1624,APT,9.3342,18.8033,Buy,2024-12-16 18:47:19,7.9087,fill,62.46,20
0x17963822,OP,3.3,8.3061,Buy,2024-12-16 09:01:40,17.5033,fill,22.49,2
0x181c01b5,SOL,97.2801,12.4662,Buy,2024-12-16 21:25:04,3.9459,fill,28.14,3
0xc93b82a3,SOL,95.6666,15.1992,Buy,2024-12-16 09:43:55,53.8673,fill,302.36,3
0x86c7538c,ARB,1.1622,7.8307,Sell,2024-12-16 02:52:54,-7.9854,fill,69.86,5
0x8df944c3,AVAX,33.4515,32.437,Sell,2024-12-16 00:37:19,-9.2319,fill,-152.7,3
0x17963822,AVAX,33.5846,34.4088,Sell,2024-12-16 12:24:44,-6.4836,fill,-247.82,2
0x705a5661,AVAX,36.2562,15.1672,Sell,2024-12-16 22:32:57,-52.8894,fill,48.64,3
0xdbcd12c2,LINK,14.2347,4.6807,Sell,2024-12-16 11:34:46,-52.6517,fill,44.18,3
0xc621fbcd,ETH,2356.2041,19.7299,Buy,2024-12-16 19:55:12,29.3836,fill,-91.81,3
0xc2da0d2f,LINK,14.4877,9.4648,Buy,2024-12-16 07:45:24,6.9605,fill,-88.18,2
0xc93b82a3,OP,3.2179,49.5351,Buy,2024-12-16 19:27:22,5.1374,fill,-14.63,2
0xad8c19b0,OP,3.2204,11.8714,Buy,2024-12-16 11:25:14,5.0938,funding,4.12,5
0x6eda1624,OP,3.3641,15.6903,Buy,2024-12-17 08:07:54,58.2409,fill,7.16,5
0x7218933c,APT,9.659,25.0167,Buy,2024-12-17 22:46:16,43.0042,fill,332.39,5
0x7218933c,ARB,1.1865,6.5579,Buy,2024-12-17 14:54:43,31.7172,fill,13.08,2
0x8df944c3,AVAX,34.6105,3.4735,Sell,2024-12-17 09:49:55,-14.554,fill,-28.19,5
0xdbb8fa6e,ETH,2289.7483,6.6207,Buy,2024-12-17 18:05:15,4.2999,liquidation,-455.62,20
0x20cc0e16,SOL,95.7206,13.6062,Buy,2024-12-17 21:49:41,26.0525,fill,122.86,2
0x20cc0e16,APT,9.8271,16.8029,Buy,2024-12-17 01:30:28,32.3402,funding,7.82,5
0x7218933c,BTC,42106.6025,25.5866,Sell,2024-12-17 01:20:50,-8.4377,fill,15.74,20
0x17963822,AVAX,35.4723,13.1953,Buy,2024-12-17 16:47:48,84.7574,fill,163.0,5
0xed407866,BTC,43814.2954,3.7777,Buy,2024-12-17 13:11:16,16.9541,fill,-15.2,2
0x2a4c73f5,ARB,1.2492,22.3095,Sell,2024-12-17 12:41:00,-49.8624,fill,-33.23,5
0x8df944c3,DOGE,0.0807,13.8842,Sell,2024-12-17 19:05:24,-11.7088,funding,1.2,5
0xc93b82a3,APT,9.0387,32.4301,Buy,2024-12-17 10:00:30,39.0881,fill,547.68,5
0x86c7538c,APT,9.3578,13.3023,Buy,2024-12-17 21:59:18,35.1147,fill,193.85,5
0x734c7e29,ETH,2362.4671,8.8179,Sell,2024-12-17 03:09:53,-28.739,fill,55.14,10
0x3a2c511e,MATIC,0.8848,4.1855,Sell,2024-12-17 09:14:16,-7.5709,fill,53.19,20
0xc814ce06,SOL,94.6967,1.0423,Sell,2024-12-17 11:51:47,-3.0841,fill,-7.35,20
0x718397ca,ETH,2384.2108,62.9303,Buy,2024-12-17 07:23:52,87.738,liquidation,-370.43,10
0x16d92688,ETH,2275.2139,9.9642,Buy,2024-12-17 16:17:29,101.2098,fill,66.62,2
0xc744240f,DOGE,0.0845,19.7543,Buy,2024-12-17 03:20:49,4.9251,fill,346.72,2
0x20cc0e16,LINK,13.6468,11.643,Sell,2024-12-17 13:00:03,-10.5763,fill,2.34,5
0xa1b4c210,OP,3.2852,12.8099,Sell,2024-12-17 15:35:41,-22.4838,fill,0.52,20
0xc93b82a3,ARB,1.178,1.7816,Sell,2024-12-17 07:51:22,-3.8744,fill,-38.19,2
0x3a2c511e,AVAX,32.7109,39.203,Sell,2024-12-17 22:20:55,-10.0516,fill,-227.26,5
0x339381eb,SOL,95.5921,21.507,Buy,2024-12-17 17:24:13,14.0298,fill,235.01,3
0x2ebb92af,OP,3.3052,9.4075,Sell,2024-12-17 15:09:00,-20.7722,fill,104.76,2
0x8ba13e23,SOL,89.8953,10.1938,Buy,2024-12-17 14:09:10,7.2297,fill,-17.65,20
0xa791ffc1,ETH,2196.7605,4.6697,Buy,2024-12-17 01:06:55,29.9098,fill,-13.85,20
0x705a5661,LINK,14.4126,1.0285,Buy,2024-12-17 10:39:32,72.5074,liquidation,-2.39,3
0xf9c262ed,AVAX,36.8018,3.8156,Sell,2024-12-17 23:01:12,-1.972,funding,3.65,10
0x734c7e29,ETH,2310.8628,4.1851,Sell,2024-12-17 06:57:48,-19.7729,liquidation,-262.69,20
0x181c01b5,LINK,13.0779,8.3264,Buy,2024-12-17 05:35:13,55.0007,fill,22.37,3
0x8df944c3,SOL,95.4823,13.0686,Buy,2024-12-17 23:09:06,11.4886,fill,-78.05,10
0x86c7538c,ARB,1.1697,4.569,Buy,2024-12-17 12:42:25,39.7039,fill,-48.48,3
0x2ebb92af,OP,3.2661,48.312,Buy,2024-12-17 12:33:48,5.9998,fill,665.55,10
0x46d9b92c,ARB,1.2462,10.3412,Sell,2024-12-17 02:26:29,-9.7145,fill,32.09,20
0xad8c19b0,DOGE,0.0783,22.4177,Buy,2024-12-17 06:46:16,145.4137,fill,113.03,20
0xc744240f,DOGE,0.0789,28.7382,Buy,2024-12-18 07:22:26,14.5505,fill,23.71,10
0x2a4c73f5,MATIC,0.8717,25.0072,Buy,2024-12-18 11:31:13,49.4875,fill,-143.68,3
0xf9c262ed,SOL,93.0816,11.4574,Buy,2024-12-18 11:26:54,13.5554,fill,65.77,5
0xc621fbcd,OP,3.2097,18.2376,Buy,2024-12-18 03:18:23,28.0332,fill,-57.89,10
0x181c01b5,BTC,42773.5428,2.3407,Buy,2024-12-18 09:09:25,19.2134,fill,8.82,10
0x734c7e29,LINK,13.5997,18.6329,Sell,2024-12-18 03:45:04,-64.6043,fill,-205.09,2
0xed407866,SOL,94.3279,2.7595,Sell,2024-12-18 16:02:08,-51.4482,fill,-15.32,10
0xe4a395f7,AVAX,34.9315,9.4147,Sell,2024-12-18 18:03:58,-4.2064,fill,30.58,10
0xb355791f,ETH,2347.5516,5.2671,Buy,2024-12-18 14:36:34,13.3748,fill,23.12,2
0xe34cbfaf,DOGE,0.0798,9.2034,Buy,2024-12-18 16:46:32,11.8268,liquidation,-5.6,20
0x17963822,AVAX,35.2377,6.0866,Sell,2024-12-18 20:41:58,-13.7245,funding,7.68,10
0xdbcd12c2,AVAX,34.6661,20.1988,Buy,2024-12-18 00:44:26,58.3231,fill,165.42,2
0xc621fbcd,APT,9.2917,5.5757,Buy,2024-12-18 13:49:47,33.3353,fill,151.46,2
0xf9c262ed,MATIC,0.9467,84.094,Sell,2024-12-18 06:49:37,-7.1896,fill,1587.73,2
0xa4d45831,ARB,1.1952,44.4545,Buy,2024-12-18 14:13:06,6.0023,fill,612.05,20
0x5eec9e8b,BTC,42212.4174,9.6439,Buy,2024-12-18 06:51:15,7.1226,fill,62.34,10
0xad8c19b0,SOL,96.0345,25.6941,Buy,2024-12-18 08:56:20,8.1444,fill,282.13,5
0xa1b4c210,OP,3.1119,7.7335,Sell,2024-12-18 00:00:09,-7.3322,funding,-6.68,3
0xa1b4c210,OP,3.2908,11.7124,Buy,2024-12-18 12:38:44,5.5456,fill,-95.67,20
0x86c7538c,BTC,39573.7501,5.8697,Buy,2024-12-18 02:01:57,17.7718,funding,-4.13,5
0x1600888d,DOGE,0.0808,17.1007,Buy,2024-12-18 18:59:10,448.1405,fill,-224.12,5
0x1600888d,LINK,14.3529,53.8251,Buy,2024-12-18 02:16:28,83.5395,fill,749.02,3
0x17963822,SOL,95.9471,24.5687,Buy,2024-12-18 19:06:21,30.0866,fill,59.45,2
0xc2da0d2f,ARB,1.201,7.9239,Buy,2024-12-18 10:13:54,16.5611,fill,64.8,10
0xd2a0814d,LINK,14.2227,37.3732,Buy,2024-12-18 08:12:16,18.097,fill,148.35,5
0x20cc0e16,LINK,13.7777,28.6848,Buy,2024-12-18 15:28:51,52.8975,fill,526.75,10
0x8ba13e23,SOL,91.9426,27.3571,Buy,2024-12-18 16:08:33,65.9683,fill,744.09,2
0x80171029,ARB,1.1726,38.1783,Sell,2024-12-18 10:59:43,-87.5094,liquidation,-10.0,5
0x16d92688,OP,3.253,22.8349,Buy,2024-12-18 15:47:33,35.3819,fill,506.82,2
0xf87faa6d,SOL,93.3088,31.366,Buy,2024-12-18 19:50:43,96.1127,fill,170.23,20
0x2a4c73f5,ARB,1.1688,8.2345,Buy,2024-12-19 16:41:55,37.7387,fill,42.45,3
0x46d9b92c,SOL,98.1563,46.3756,Buy,2024-12-19 20:47:31,14.7114,fill,-77.58,20
0xad8c19b0,DOGE,0.0796,7.2078,Sell,2024-12-19 17:33:08,-20.3095,fill,-74.56,20
0x16d92688,DOGE,0.0758,14.3418,Buy,2024-12-19 05:28:51,145.3836,fill,224.77,2
0xb355791f,APT,9.2246,3.3833,Sell,2024-12-19 10:08:58,-17.0803,fill,61.56,3
0xb7ac9740,DOGE,0.0808,11.5955,Sell,2024-12-19 19:14:55,-31.5002,fill,84.06,3
0x734c7e29,LINK,13.3783,10.9808,Buy,2024-12-19 07:52:56,8.0902,fill,-227.2,5
0x7218933c,MATIC,0.8777,27.1866,Buy,2024-12-19 02:45:39,71.1974,fill,-41.15,5
0x17963822,DOGE,0.0829,9.4514,Buy,2024-12-19 21:42:16,2.9518,fill,194.94,2
0x16d92688,SOL,90.1217,1.3424,Buy,2024-12-19 00:49:43,5.804,fill,-6.33,10
0xd3dfa2f0,APT,9.0578,10.1687,Sell,2024-12-19 07:30:33,-70.8688,fill,127.12,3
0xd2a0814d,MATIC,0.8587,12.2557,Sell,2024-12-19 00:55:14,-3.5509,fill,-14.52,5
0x5eec9e8b,LINK,14.5029,3.0272,Buy,2024-12-19 22:52:00,47.9598,fill,5.29,10
0x7351513a,APT,9.804,8.2442,Sell,2024-12-19 11:44:46,-8.4675,fill,-216.79,3
0x5eec9e8b,MATIC,0.8446,3.5484,Sell,2024-12-19 14:14:51,-67.4085,fill,-41.1,3
0xb355791f,MATIC,0.869,21.4105,Buy,2024-12-19 20:58:28,15.4391,fill,209.52,2
0xc2da0d2f,DOGE,0.0765,37.7995,Buy,2024-12-19 18:32:40,13.8397,fill,-290.89,10
0xd3dfa2f0,DOGE,0.0808,3.7151,Buy,2024-12-19 01:28:21,40.8453,fill,64.74,5
